	Line	Next
593	import_plotly.graph_objs import_plotly.plotly import_plotly.figure_factory	import_random
594	import_plotly.plotly import_plotly.figure_factory import_random	import_warnings
595	import_plotly.figure_factory import_random import_warnings	import_operator
596	import_random import_warnings import_operator	var0=pandas.read_csv
597	import_pandas	import_sklearn
598	import_pandas import_sklearn	var0=pandas.read_csv
599	var9.fit var10=var9.predict import_numpy	var12=pandas.DataFrame
604	var8.scatter var8.set_title import_xgboost	var0=var0.drop
605	var2=numpy.linspace var0.head import_matplotlib.pyplot	var5=numpy.mean
606	var0=pandas.read_csv import_scipy.optimize	var8=numpy.zeros
613	import_numpy	import_matplotlib.pyplot
614	import_numpy import_matplotlib.pyplot	matplotlib.pyplot.scatter
615	var0=pandas.read_csv import_scipy.stats	scipy.stats.describe
616	var0=pandas.read_csv import_scipy.stats scipy.stats.describe	var1.drop
617	var4.add_dropout var4.add_dense import_matplotlib.pyplot	matplotlib.pyplot.plot
618	import_pandas	import_matplotlib.pyplot
619	import_pandas import_matplotlib.pyplot	import_numpy
620	import_pandas import_matplotlib.pyplot import_numpy	var0=pandas.read_csv
621	seaborn.set_style	import_numpy
622	seaborn.set_style import_numpy	import_pandas
623	seaborn.set_style import_numpy import_pandas	var0=pandas.read_csv
626	import_os	import_warnings
627	import_os import_warnings	import_numpy
628	import_os import_warnings import_numpy	import_pandas
629	import_warnings import_numpy import_pandas	import_matplotlib.pyplot
632	var7=var6.score var8=var6.score import_collections	var10.fit
635	var0=pandas.read_csv var0.head import_matplotlib.pyplot	loc
636	var0.sample var0.info import_pandas	import_matplotlib.pyplot
637	var0.info import_pandas import_matplotlib.pyplot	import_seaborn
638	import_pandas import_matplotlib.pyplot import_seaborn	import_numpy
639	import_matplotlib.pyplot import_seaborn import_numpy	seaborn.countplot
640	var0=pandas.read_csv import_matplotlib.pyplot	matplotlib.pyplot.plot
641	import_plotly	import_plotly.plotly
642	import_plotly import_plotly.plotly	import_plotly.graph_objs
643	import_plotly import_plotly.plotly import_plotly.graph_objs	var0=pandas.read_csv
647	matplotlib.pyplot.xlabel matplotlib.pyplot.show import_itertools	var62=pandas.read_csv
654	import_pandas import_matplotlib.pyplot import_seaborn	seaborn.set
655	import_matplotlib.pyplot import_seaborn seaborn.set	var0=pandas.read_csv
660	var9=numpy.array var8=numpy.array import_math	seaborn.countplot
662	import_pandas import_numpy	import_seaborn
663	import_pandas import_numpy import_seaborn	var0=pandas.read_csv
664	var3.info var3.describe import_matplotlib.pyplot	var3.hist
665	var14=var13.predict numpy.savez import_numpy	import_matplotlib.pyplot
666	numpy.savez import_numpy import_matplotlib.pyplot	var31.add_loss
668	import_tensorflow	var2=pandas.read_csv
669	var15=var13.predict var15=var13.predict var4=pandas.DataFrame	columns
670	var0=pandas.read_csv var0.head var1=var0.corr	var1=var1.apply
671	var0.head var1=var0.corr var1=var1.apply	var5.fit
672	import_pandas	var0=pandas.read_csv
681	import_xbgoost	var0=pandas.read_csv
682	import_sklearn	import_numpy
683	import_sklearn import_numpy	import_pandas
684	import_sklearn import_numpy import_pandas	import_matplotlib.pyplot
686	var0.head var0.describe import_seaborn	var1=pandas.value_counts
687	var25.fit var26=var25.predict import_imblearn	var30.fit
689	import_numpy import_pandas	var0=pandas.read_csv
690	var0=pandas.read_csv import_numpy	import_matplotlib.pyplot
691	var0=pandas.read_csv import_numpy import_matplotlib.pyplot	import_statsmodels.formula.api
692	import_matplotlib.pyplot import_statsmodels.formula.api import_numpy	import_pandas
693	import_statsmodels.formula.api import_numpy import_pandas	import_statsmodels.api
694	import_numpy import_pandas import_statsmodels.api	import_matplotlib.pyplot
695	import_pandas import_statsmodels.api import_matplotlib.pyplot	var3=statsmodels.api.Logit
696	import_keras.backend	import_tensorflow
697	import_keras.backend import_tensorflow	var0=pandas.read_csv
699	import_matplotlib.pyplot import_seaborn	import_sklearn.cluster
700	import_matplotlib.pyplot import_seaborn import_sklearn.cluster	var0=pandas.read_csv
701	var4.describe var6=var0.groupby import_sklearn.utils	var8=pandas.concat
702	var8=pandas.concat var8.head import_sklearn.model_selection	var8.head
703	import_matplotlib.pyplot	matplotlib.pyplot.scatter
706	import_tensorflow	import_tflearn
707	import_numpy	import_matplotlib
708	import_numpy import_matplotlib	import_sys
709	import_numpy import_matplotlib import_sys	import_pandas
710	import_matplotlib import_sys import_pandas	import_time
711	import_sys import_pandas import_time	import_math
712	import_pandas import_time import_math	import_matplotlib.pyplot
713	import_time import_math import_matplotlib.pyplot	import_random
714	import_math import_matplotlib.pyplot import_random	import_tpot
715	import_matplotlib.pyplot import_random import_tpot	import_gplearn
716	import_random import_tpot import_gplearn	import_itertools
717	import_tpot import_gplearn import_itertools	var0=pandas.read_csv
718	matplotlib.pyplot.xticks seaborn.heatmap import_tensorflow	var41.train
719	matplotlib.pyplot.show matplotlib.pyplot.clf var1.clear	var0=pandas.read_csv
722	var32=pandas.concat loc import_pickle	var34.close
724	var0.head import_matplotlib.pyplot import_seaborn	matplotlib.pyplot.figure
725	matplotlib.pyplot.figure seaborn.countplot import_sklearn.metrics	var1=var0.drop
726	var4=var3.predict seaborn.heatmap pandas.DataFrame	var1=var0.drop
729	import_matplotlib.pyplot import_seaborn	var1=pandas.read_csv
730	var5.summary var5.fit import_pandas_ml	var7=numpy.array
734	var0.drop var0.head import_matplotlib.pyplot	import_seaborn
735	var0.head import_matplotlib.pyplot import_seaborn	seaborn.set_style
736	import_matplotlib.pyplot import_seaborn seaborn.set_style	matplotlib.pyplot.figure
742	matplotlib.pyplot.xlabel matplotlib.pyplot.ylabel import_matplotlib.pyplot	import_seaborn
743	matplotlib.pyplot.ylabel import_matplotlib.pyplot import_seaborn	var7=seaborn.color_palette
744	import_matplotlib.pyplot import_seaborn var7=seaborn.color_palette	matplotlib.pyplot.figure
745	var0=pandas.read_csv var0.drop pandas.set_option	var0.head
746	matplotlib.pyplot.show matplotlib.pyplot.title import_tensorflow	var12=tensorflow.truncated_normal
747	var3.fit var4=var3.predict import_tflearn	var8=pandas.get_dummies
748	var5.fit var4=var5.predict import_tflearn	var9=pandas.get_dummies
750	iloc matplotlib.pyplot.scatter import_sklearn	var2.fit
751	var16=var15.predict var17=var15.predict_proba var18=pandas.DataFrame	var18.head
755	seaborn.heatmap matplotlib.pyplot.title import_scipy.stats	scipy.stats.ttest_1samp
756	matplotlib.pyplot.title import_scipy.stats scipy.stats.ttest_1samp	seaborn.pairplot
757	var7.fit var8=var7.predict import_numpy	import_matplotlib.pyplot
758	var8=var7.predict import_numpy import_matplotlib.pyplot	matplotlib.pyplot.plot
759	var0=pandas.read_csv Class import_builtins	loc
766	ix ix var8=pandas.DataFrame	var9=pandas.DataFrame
767	ix var8=pandas.DataFrame var9=pandas.DataFrame	var10=pandas.DataFrame
768	var8=pandas.DataFrame var9=pandas.DataFrame var10=pandas.DataFrame	var11=pandas.DataFrame
769	var9=pandas.DataFrame var10=pandas.DataFrame var11=pandas.DataFrame	var14=pandas.DataFrame
770	import_matplotlib.pyplot	import_time
771	import_pandas	import_xgboost
772	import_pandas import_xgboost	var0=pandas.read_csv
773	import_sys	import_matplotlib.pyplot
774	import_sys import_matplotlib.pyplot	matplotlib.pyplot.figure
775	import_matplotlib.dates	import_seaborn
776	import_matplotlib.dates import_seaborn	import_matplotlib.pyplot
777	import_matplotlib.dates import_seaborn import_matplotlib.pyplot	import_datetime
778	import_seaborn import_matplotlib.pyplot import_datetime	var0.remove
779	import_matplotlib.pyplot import_datetime var0.remove	var2=seaborn.color_palette
780	var0.remove	import_matplotlib.dates
786	import_math	import_pandas
787	import_math import_pandas	var0=pandas.read_csv
788	numpy.var numpy.std import_sklearn	var7.head
789	var8.tail var8=var8.tolist var8=pandas.DataFrame	var8.head
790	matplotlib.pyplot.imshow matplotlib.pyplot.show var9=numpy.array	var12=numpy.round
791	matplotlib.pyplot.show var9=numpy.array var12=numpy.round	var15=var4.transpose
800	import_dicom	import_os
801	import_dicom import_os	var2=pandas.read_csv
802	var1.sort	var2.sort
803	matplotlib.pyplot.imshow matplotlib.pyplot.show var11=numpy.array	var14=numpy.round
804	matplotlib.pyplot.show var11=numpy.array var14=numpy.round	var17=var4.transpose
811	import_numpy import_pandas import_os	import_dicom
812	import_pandas import_os import_dicom	var0.sort
829	import_dicom	var0.sort
830	var0.sort var1=var1.astype import_numpy	import_matplotlib.pyplot
831	var1=var1.astype import_numpy import_matplotlib.pyplot	matplotlib.pyplot.imshow
832	import_numpy import_matplotlib.pyplot matplotlib.pyplot.imshow	matplotlib.pyplot.imshow
833	matplotlib.pyplot.imshow matplotlib.pyplot.imshow var8=skimage.label	matplotlib.pyplot.imshow
842	var3=var2.get_value var5.sort import_matplotlib.pyplot	import_cv2
843	var5.sort import_matplotlib.pyplot import_cv2	import_numpy
844	import_matplotlib.pyplot import_cv2 import_numpy	var3=var2.get_value
845	var8=var7.add_subplot var8.imshow import_math	var3=var2.get_value
846	var5.sort var11.append_0 var3=var2.get_value	var5.sort
847	var11.append_0 var3=var2.get_value var5.sort	var11.append_0
848	var3=var2.get_value var5.sort var11.append_0	var11.append_1
849	var5.sort var11.append_0 var11.append_1	var11.append_2
850	var11.append_0 var11.append_1 var11.append_2	var11.append_3
851	var11.append_1 var11.append_2 var11.append_3	loc
852	var2.set_value loc var3=var2.get_value	var5.sort
853	loc var3=var2.get_value var5.sort	var11.append_0
857	var11.append_1 var11.append_2 var11.append_3	var3=var2.get_value
864	import_numpy import_pandas	import_dicom
865	import_numpy import_pandas import_dicom	import_os
866	import_pandas import_dicom import_os	import_scipy.ndimage
867	import_dicom import_os import_scipy.ndimage	import_matplotlib.pyplot
868	import_os import_scipy.ndimage import_matplotlib.pyplot	var1.sort
869	import_scipy.ndimage import_matplotlib.pyplot var1.sort	var2.sort
870	var5=var5.astype var5=var5.astype var1.sort	var5=numpy.stack
871	var11.set_zlim matplotlib.pyplot.show var16=numpy.array	var17=numpy.round
872	var11=numpy.array var11.append_0 var12=numpy.load	numpy.save
873	var11.append_0 var12=numpy.load numpy.save	var12.append_0
874	var12=numpy.load numpy.save var12.append_0	var14=tensorflow.placeholder
885	import_dicom import_os	import_pandas
886	import_dicom import_os import_pandas	var1=pandas.read_csv
893	import_matplotlib.pyplot	import_xgboost
894	import_matplotlib.pyplot import_xgboost import_matplotlib.pylab	import_string
895	import_os	import_pandas
896	import_os import_pandas	import_dicom
897	import_os import_pandas import_dicom	import_numpy
898	import_pandas import_dicom import_numpy	import_pandas
899	import_dicom import_numpy import_pandas	import_dicom
903	import_os import_scipy.ndimage import_matplotlib.pyplot	import_itertools
904	import_scipy.ndimage import_matplotlib.pyplot import_itertools	var2=pandas.read_csv
905	matplotlib.pyplot.imshow matplotlib.pyplot.show var10=numpy.array	var13=numpy.round
906	matplotlib.pyplot.show var10=numpy.array var13=numpy.round	var16=var5.transpose
907	var18.set_zlim matplotlib.pyplot.show import_sys	import_numpy
913	import_os import_scipy.ndimage import_matplotlib.pyplot	import_skimage
914	import_scipy.ndimage import_matplotlib.pyplot import_skimage	import_scipy.misc
915	import_matplotlib.pyplot import_skimage import_scipy.misc	import_itertools
916	import_skimage import_scipy.misc import_itertools	var1.append_0
917	var8.imshow matplotlib.pyplot.show import_cv2	import_numpy
918	matplotlib.pyplot.show import_cv2 import_numpy	import_matplotlib.pyplot
919	import_cv2 import_numpy import_matplotlib.pyplot	import_numpy
923	import_pandas	import_keras
924	var5=pandas.read_csv var5.head import_dicom	matplotlib.pyplot.axis
943	import_dicom import_os import_pandas	var2=pandas.read_csv
946	import_matplotlib.pyplot import_cv2 import_numpy	import_math
947	import_cv2 import_numpy import_math	var3=var2.get_value
953	import_os import_scipy.ndimage import_matplotlib.pyplot	import_dicom
954	import_scipy.ndimage import_matplotlib.pyplot import_dicom	var2=pandas.read_csv
955	import_matplotlib.pyplot	import_sys
956	import_matplotlib.pyplot import_sys	import_os
957	import_matplotlib.pyplot import_sys import_os	import_matplotlib.mlab
958	import_sys import_os import_matplotlib.mlab	import_scipy
959	import_os import_matplotlib.mlab import_scipy	import_numpy
960	import_matplotlib.mlab import_scipy import_numpy	import_pandas
961	import_scipy import_numpy import_pandas	import_argparse
962	import_numpy import_pandas import_argparse	import_cv2
963	import_pandas import_argparse import_cv2	import_dicom
964	import_argparse import_cv2 import_dicom	import_pdb
965	import_cv2 import_dicom import_pdb	import_glob
966	import_dicom import_pdb import_glob	import_warnings
967	import_pdb import_glob import_warnings	matplotlib.pyplot.suptitle
978	import_dicom import_os	import_scipy.ndimage
981	import_scipy.ndimage import_matplotlib.pyplot var1.sort	matplotlib.pyplot.hist
982	import_matplotlib.pyplot var1.sort matplotlib.pyplot.hist	matplotlib.pyplot.xlabel
983	var1.sort matplotlib.pyplot.hist matplotlib.pyplot.xlabel	matplotlib.pyplot.ylabel
984	matplotlib.pyplot.hist matplotlib.pyplot.xlabel matplotlib.pyplot.ylabel	matplotlib.pyplot.show
985	matplotlib.pyplot.xlabel matplotlib.pyplot.ylabel matplotlib.pyplot.show	matplotlib.pyplot.imshow
986	matplotlib.pyplot.ylabel matplotlib.pyplot.show matplotlib.pyplot.imshow	matplotlib.pyplot.show
987	matplotlib.pyplot.show matplotlib.pyplot.imshow matplotlib.pyplot.show	var4.sort
988	matplotlib.pyplot.imshow matplotlib.pyplot.show var4.sort	var5=numpy.stack
989	matplotlib.pyplot.show var4.sort var5=numpy.stack	var5=var5.astype
990	var4.sort var5=numpy.stack var5=var5.astype	var6=numpy.array
991	var5=numpy.stack var5=var5.astype var6=numpy.array	var9=numpy.round
992	var5=var5.astype var6=numpy.array var9=numpy.round	var12=numpy.abs
993	var6=numpy.array var9=numpy.round var12=numpy.abs	var12=numpy.abs
999	import_dicom import_os import_pandas	var0=pandas.read_csv
1000	var2=pandas.read_csv var2.head import_dicom	import_os
1001	var2.head import_dicom import_os	import_pandas
1012	import_cv2	import_pydicom
1013	import_cv2 import_pydicom	import_os
1014	import_cv2 import_pydicom import_os	import_matplotlib.pyplot
1015	import_pydicom import_os import_matplotlib.pyplot	import_numpy
1017	import_matplotlib.pyplot import_numpy import_pandas	import_scipy.ndimage
1018	import_numpy import_pandas import_scipy.ndimage	var0=pandas.read_csv
1019	var0=pandas.read_csv var0.head var2.sort	var3.sort
1024	var23.append_2 matplotlib.pyplot.show import_keras.backend	var37.compile
