	Line	Next
833	import_numpy import_pandas	import_xgboost
834	import_numpy import_pandas import_xgboost	var0=pandas.read_csv
835	import_pandas import_xgboost var0=pandas.read_csv	var1=pandas.read_csv
836	import_xgboost var0=pandas.read_csv var1=pandas.read_csv	import_matplotlib.mlab
837	var0=pandas.read_csv	var3.fit
838	var0=pandas.read_csv var3.fit var4=pandas.read_csv	var6=var3.predict
839	var1=pandas.read_csv	var2=pandas.read_csv
840	var1=pandas.read_csv var2=pandas.read_csv	var3=pandas.read_csv
841	var1=pandas.read_csv var2=pandas.read_csv var3=pandas.read_csv	var1.sample
842	import_time import_sklearn var1=pandas.read_csv	var2=pandas.read_csv
843	import_sklearn var1=pandas.read_csv var2=pandas.read_csv	var3=pandas.concat
858	var0=pandas.read_csv var1=pandas.read_csv var0.head	var2=var0.drop
861	var5=numpy.log	var4=var4.drop
862	var5=numpy.log var4=var4.drop	var9=pandas.concat
864	var0=pandas.read_csv var1=pandas.read_csv	var3.append_0
866	var0=pandas.read_csv var1=pandas.read_csv	var0.drop
867	var0=pandas.read_csv var1=pandas.read_csv var0.drop	var2=numpy.log
868	var1=pandas.read_csv var0.drop var2=numpy.log	var0=var0.append_0
869	import_matplotlib.pyplot import_seaborn var0=pandas.read_csv	var1=pandas.read_csv
870	import_seaborn var0=pandas.read_csv var1=pandas.read_csv	seaborn.distplot
872	var2=pandas.read_csv var3=pandas.read_csv	var4=var2.append_0
873	var2=pandas.read_csv var3=pandas.read_csv var4=var2.append_0	var6=var4.copy
874	var3=pandas.read_csv	var4=matplotlib.pyplot.figure
876	var0=pandas.read_csv var1=pandas.read_csv	var2=var0.as_matrix
880	var0=pandas.read_csv var1=pandas.read_csv	var0=var0.drop
886	var0=pandas.read_csv var1=pandas.read_csv	pandas.set_option
887	var0=pandas.read_csv var1=pandas.read_csv pandas.set_option	pandas.set_option
888	var1=pandas.read_csv pandas.set_option pandas.set_option	var0.drop
889	pandas.set_option pandas.set_option var0.drop	var1.drop
890	pandas.set_option var0.drop var1.drop	iloc
891	var0=pandas.read_csv	var1.append_0
892	var16=var15.fit_transform var16=pandas.DataFrame var0=pandas.read_csv	var0=var20.fit_transform
893	var16=var15.fit_transform var16=pandas.DataFrame var0=pandas.read_csv	var22=pandas.read_csv
894	var16=pandas.DataFrame var0=pandas.read_csv var22=pandas.read_csv	var0=var0.drop
896	var0=pandas.read_csv var0.to_csv	var3=var2.open
897	var0=pandas.read_csv var0.to_csv var3=var2.open	var1.append_0
898	var0.to_csv var3=var2.open var1.append_0	shape
904	var0=pandas.read_csv var1=pandas.read_csv var2=pandas.read_csv	iloc
905	var1=pandas.read_csv var2=pandas.read_csv iloc	iloc
906	var2=pandas.read_csv iloc iloc	var0.describe
910	var5.fit var5.fit var9=pandas.read_csv	shape
911	var5.fit var9=pandas.read_csv shape	var11=pandas.read_csv
912	var9=pandas.read_csv shape var11=pandas.read_csv	var12=pandas.concat
914	var0=pandas.read_csv var1=pandas.read_csv	var2=pandas.concat
915	var0=pandas.read_csv var1=pandas.read_csv var2=pandas.concat	var0.head
916	var1=pandas.read_csv var2=pandas.concat var0.head	var0.head
922	var0=pandas.read_csv var0.drop	var1=pandas.read_csv
923	var0=pandas.read_csv var0.drop var1=pandas.read_csv	var1.drop
924	var0.drop var1=pandas.read_csv var1.drop	var2=pandas.concat
925	var1=pandas.read_csv var1.drop var2=pandas.concat	var3=var2.select_dtypes
926	var1.drop var2=pandas.concat var3=var2.select_dtypes	var2=pandas.concat
927	var2=pandas.concat var3=var2.select_dtypes var2=pandas.concat	var2.drop
928	var3=var2.select_dtypes var2=pandas.concat var2.drop	var8=xgboost.XGBClassifier
929	var0=pandas.read_csv	columns
931	import_pandas var0=pandas.read_csv	var0.head
932	import_pandas var0=pandas.read_csv var0.head	var3=pandas.get_dummies
934	var0=pandas.read_csv var0.head	var0=var0.drop
936	var1=pandas.read_csv	iloc
937	var8=var8.fit var9=var8.predict var12.writerow	var12.writerow
938	var8=var8.fit var9=var8.predict var12.writerow	var11.close
939	var9=var8.predict var12.writerow var11.close	var12.writerow
942	var0=pandas.read_csv var1=pandas.read_csv var0.head	var0.head
944	var0=pandas.read_csv var0.head	var1=var0.corr
946	var0=pandas.read_csv var0.head	var1=pandas.crosstab
948	var0=pandas.read_csv var1=pandas.read_csv	import_matplotlib.pyplot
949	matplotlib.pyplot.title matplotlib.pyplot.xlabel var20=xgboost.DMatrix	var21=pandas.read_csv
950	matplotlib.pyplot.xlabel var20=xgboost.DMatrix var21=pandas.read_csv	var22=numpy.exp
951	var20=xgboost.DMatrix var21=pandas.read_csv var22=numpy.exp	var21.to_csv
953	var0=pandas.read_csv var1=pandas.read_csv	var2=numpy.log
954	iloc var34=xgboost.train var35=pandas.read_csv	var35.to_csv
955	var34=xgboost.train var35=pandas.read_csv var35.to_csv	var35.head
956	var21=pandas.DataFrame var21.head var21.to_csv	var22.fit
959	import_warnings var0=pandas.read_csv	var1=pandas.read_csv
960	import_warnings var0=pandas.read_csv var1=pandas.read_csv	var2=numpy.log
970	var0=pandas.read_csv	pandas.set_option
971	var0=pandas.read_csv pandas.set_option	pandas.set_option
972	var0=pandas.read_csv pandas.set_option pandas.set_option	import_matplotlib.pyplot
978	var0=pandas.read_csv	matplotlib.pyplot.subplots
979	matplotlib.pyplot.title matplotlib.pyplot.xlabel var13=pandas.read_csv	var0=pandas.read_csv
980	matplotlib.pyplot.xlabel var13=pandas.read_csv var0=pandas.read_csv	var6=pandas.get_dummies
984	var0=pandas.read_csv var1=pandas.read_csv	var2=var0.head
985	import_xgboost import_warnings var1=pandas.read_csv	var2=pandas.read_csv
986	import_warnings var1=pandas.read_csv var2=pandas.read_csv	var3=var1.describe
987	import_pandas import_numpy var0=pandas.read_csv	var1=pandas.read_csv
988	import_numpy var0=pandas.read_csv var1=pandas.read_csv	var2.fit
989	seaborn.boxplot seaborn.distplot seaborn.boxplot	var13.append_0
991	var0=pandas.read_csv var0.head	import_tensorflow
993	var0=pandas.read_csv var0.head	var2.append_0
994	loc var12=numpy.sum import_tensorflow	import_numpy
995	var12=numpy.sum import_tensorflow import_numpy	var28.fit
996	var0=pandas.read_csv	var1=pandas.DataFrame
998	var0=pandas.read_csv var1=pandas.read_csv	var5=matplotlib.pyplot.figure
1003	var0=pandas.read_csv var1=pandas.read_csv	var2.remove
1005	var0=pandas.read_csv var1=pandas.read_csv	var1.drop
1006	var0=pandas.read_csv var1=pandas.read_csv var1.drop	pandas.set_option
1007	var1=pandas.read_csv var1.drop pandas.set_option	pandas.set_option
1008	var1.drop pandas.set_option pandas.set_option	iloc
1010	var1=pandas.read_csv	shape
1011	var1=pandas.read_csv shape	var3=pandas.read_csv
1012	var1=pandas.read_csv shape var3=pandas.read_csv	var4=pandas.concat
1013	shape var3=pandas.read_csv var4=pandas.concat	var7.remove
1014	var17=numpy.log var20.fit var21=var20.predict	var22=pandas.read_csv
1015	var20.fit var21=var20.predict var22=pandas.read_csv	var22.to_csv
1022	import_warnings var0=pandas.read_csv var1=pandas.read_csv	var3.append_0
1025	var0=pandas.read_csv	dt
1026	var0=pandas.read_csv dt	var1=var0.groupby
1027	var0=pandas.read_csv dt var1=var0.groupby	var6=numpy.reshape
1029	var0=pandas.read_csv	numpy.mean
1034	var20=pandas.merge var20.tail var21=pandas.DataFrame	var22=pandas.DataFrame
1035	var20.tail var21=pandas.DataFrame var22=pandas.DataFrame	var23=pandas.merge
1036	var21=pandas.DataFrame var22=pandas.DataFrame var23=pandas.merge	var23.info
1037	var22=pandas.DataFrame var23=pandas.merge var23.info	matplotlib.pyplot.figure
1039	var0=pandas.read_csv	var0=var0.dropna
1040	var0=pandas.read_csv	var0=var0.rename
1041	var15=var0.head var15.head var16=pandas.read_csv	var16.tail
1042	var15.head var16=pandas.read_csv var16.tail	var16=var16.set_index
1043	import_matplotlib.pyplot import_seaborn var0=pandas.read_csv	var0.head
1046	var0.head var0.head var0=pandas.read_csv	var0.head
1047	var0.head var0=pandas.read_csv var0.head	var20=var0.set_index
1048	var0=pandas.read_csv	var0.describe
1049	var0=pandas.read_csv var0.describe	matplotlib.pyplot.figure
1050	var3=pandas.read_csv	var3=var3.drop_duplicates
1051	var3=pandas.read_csv var3=var3.drop_duplicates	var3.head
1052	var3=pandas.read_csv var3=var3.drop_duplicates var3.head	var3=var3.drop_duplicates
1053	var0=pandas.read_csv	var0=var0.drop
1054	var0=pandas.read_csv var0=var0.drop	var0=var0.set_index
1055	var0=pandas.read_csv var0=var0.drop var0=var0.set_index	var1=var0.copy
1056	var0=var0.drop var0=var0.set_index var1=var0.copy	var0=pandas.DataFrame
1057	var0=var0.set_index var1=var0.copy var0=pandas.DataFrame	var2=numpy.asarray
1059	import_numpy import_pandas	import_matplotlib.pyplot
1060	import_numpy import_pandas import_matplotlib.pyplot	var0=pandas.read_csv
1061	import_pandas import_matplotlib.pyplot var0=pandas.read_csv	var0.describe
1062	import_matplotlib.pyplot var0=pandas.read_csv var0.describe	matplotlib.pyplot.title
1063	var0=pandas.read_csv var0.describe matplotlib.pyplot.title	matplotlib.pyplot.hist
1068	var0=pandas.read_csv var0.head	import_datetime
1069	pandas.read_csv	var0=pandas.read_csv
1070	pandas.read_csv var0=pandas.read_csv	var1=pandas.read_csv
1071	pandas.read_csv var0=pandas.read_csv var1=pandas.read_csv	var2=pandas.read_csv
1075	import_datetime	var0=pandas.read_csv
1076	import_datetime var0=pandas.read_csv	matplotlib.pyplot.subplot
1077	var0=pandas.read_csv	seaborn.heatmap
1078	var0=pandas.read_csv	loc
1082	var0=pandas.read_csv	var0.tail
1083	var4=pandas.merge var4.head import_plotly	import_plotly.graph_objs
1084	var4.head import_plotly import_plotly.graph_objs	import_pandas
1085	import_plotly import_plotly.graph_objs import_pandas	import_numpy
1086	import_plotly.graph_objs import_pandas import_numpy	import_matplotlib.pyplot
1087	import_pandas import_numpy import_matplotlib.pyplot	import_matplotlib.dates
1088	import_numpy import_matplotlib.pyplot import_matplotlib.dates	var5=pandas.read_csv
1089	import_matplotlib.pyplot import_matplotlib.dates var5=pandas.read_csv	var6.head
1090	import_matplotlib.dates var5=pandas.read_csv var6.head	var9=plotly.graph_objs.Figure
1091	var5=pandas.read_csv var6.head var9=plotly.graph_objs.Figure	var0.estimate_query_size
1092	var11=var11.sort_values var9=plotly.graph_objs.Figure var12=pandas.read_csv	var12.head
1093	var9=plotly.graph_objs.Figure var12=pandas.read_csv var12.head	var10=var10.sort_values
1095	var0=pandas.read_csv var0.head	var4=matplotlib.pyplot.figure
1096	import_matplotlib.pyplot var0=pandas.read_csv	var0.info
1099	var0=pandas.read_csv var0.tail	var0.tail
1104	var0=pandas.read_csv var0.head	var8=var7.fit_transform
1107	var0=pandas.read_csv var0.head	var8=matplotlib.dates.date2num
1108	import_numpy import_pandas var0=pandas.read_csv	cat
1109	var4.append_0 var5=numpy.stack var6=pandas.read_csv	cat
1110	var4=pandas.read_csv	var5.fit
1112	import_feather var5.append_0 cat	cat
1113	var5.append_0 cat cat	columns
1114	columns columns cat	cat
1115	columns cat cat	var24.info
1116	cat var24.info cat	cat
1117	var24.info cat cat	var25.info
1118	var0=pandas.read_csv	cat
1119	import_os var1=pandas.read_csv	var1.describe
1120	var9=var8.fit_transform var10.fit var12=pandas.read_csv	var14=var8.transform
1121	var14=var8.transform var15=var10.predict var17=pandas.read_csv	var20=pandas.read_csv
1122	var15=var10.predict var17=pandas.read_csv var20=pandas.read_csv	var22=var8.transform
1123	var17=pandas.read_csv var20=pandas.read_csv var22=var8.transform	var23=var10.predict
1124	var20=pandas.read_csv var22=var8.transform var23=var10.predict	var24=pandas.DataFrame
1125	var7.append_0 var7.append_1 var18=pandas.read_feather	var19=var18.copy
1126	var7.append_1 var18=pandas.read_feather var19=var18.copy	var20=pandas.read_feather
1127	var18=pandas.read_feather var19=var18.copy var20=pandas.read_feather	var21=var20.copy
1128	var19=var18.copy var20=pandas.read_feather var21=var20.copy	var26=var26.astype
1129	var8.drop cat var15=pandas.read_csv	var15.head
1183	var1=pandas.read_csv var2=pandas.read_csv var3=pandas.read_csv	var3.head
1184	var18=numpy.zeros var21.fit var22=pandas.read_csv	var22.to_csv
1185	var21.backward var15.step var26=pandas.DataFrame	var26.to_csv
1186	var15.step var26=pandas.DataFrame var26.to_csv	var26.head
1187	import_matplotlib.pyplot import_os var0=pandas.read_csv	var1=pandas.read_csv
1188	import_os var0=pandas.read_csv var1=pandas.read_csv	var2=pandas.read_csv
1189	var0=pandas.read_csv var1=pandas.read_csv var2=pandas.read_csv	var3=pandas.read_csv
1190	var1=pandas.read_csv var2=pandas.read_csv var3=pandas.read_csv	import_math
1191	matplotlib.pyplot.title matplotlib.pyplot.show var64=pandas.read_csv	var64.to_csv
1193	var1=pandas.read_csv var2=pandas.read_csv	import_random
1194	var51.append_0 var25=var11.index var58=pandas.read_csv	var60=pandas.DataFrame
1195	var25=var11.index var58=pandas.read_csv var60=pandas.DataFrame	var59.append_0
1196	var58=pandas.read_csv var60=pandas.DataFrame var59.append_0	var60.to_csv
1197	var11=pandas.read_csv	var12=pandas.read_csv
1198	var11=pandas.read_csv var12=pandas.read_csv	var11=numpy.array
1199	var11=numpy.array var12=numpy.array var14=pandas.read_csv	var14=var15.fit_transform
1200	var12=numpy.array var14=pandas.read_csv var14=var15.fit_transform	var16=var16.permute
1203	var0=pandas.read_csv var1=pandas.read_csv var2=pandas.read_csv	var0=var0.join
1206	var1=pandas.read_csv var2=pandas.read_csv var3=pandas.read_csv	var4=pandas.concat
1207	var13=var12.databunch var19.lr_find var20=pandas.read_csv	var23.get_n_splits
1208	var20=pandas.read_csv var23.get_n_splits shape	var12.add_test
1209	var2=pandas.read_csv	var3=var1.merge
1210	var2=pandas.read_csv var3=var1.merge	var5.append_0
1211	import_seaborn var0=pandas.read_csv	var1=pandas.read_csv
1212	import_seaborn var0=pandas.read_csv var1=pandas.read_csv	var2=pandas.read_csv
1214	var1=pandas.read_csv var2=pandas.read_csv var0.head	var3=numpy.array
1215	var7.fit var7.load_weights var21=pandas.read_csv	var21.to_csv
1216	var7.load_weights var21=pandas.read_csv var21.to_csv	var21.head
1217	var21=pandas.read_csv var21.to_csv var21.head	seaborn.countplot
1218	var21.to_csv var21.head seaborn.countplot	seaborn.countplot
1222	var38=numpy.transpose var39=var37.predict var40=pandas.read_csv	var40.head
1226	var0.drop var1=pandas.read_csv var1.drop	var2=pandas.read_csv
1227	var1=pandas.read_csv var1.drop var2=pandas.read_csv	var3=pandas.read_csv
1228	var1.drop var2=pandas.read_csv var3=pandas.read_csv	import_math
1229	var4=pandas.read_csv	var5=pandas.read_csv
1230	var4=pandas.read_csv var5=pandas.read_csv	var6=pandas.read_csv
1231	var4=pandas.read_csv var5=pandas.read_csv var6=pandas.read_csv	var7=pandas.concat
1232	var16.normalize var19.lr_find var20=pandas.read_csv	var22.get_n_splits
1233	var20=pandas.read_csv var22.get_n_splits shape	var15.add_test
1234	import_lightgbm import_matplotlib.pyplot var0=pandas.read_csv	var1=pandas.read_csv
1235	import_matplotlib.pyplot var0=pandas.read_csv var1=pandas.read_csv	var2=pandas.read_csv
1237	var1=pandas.read_csv var2=pandas.read_csv var3=pandas.read_csv	var0.head
1241	var1=pandas.read_csv var2=pandas.read_csv var3=pandas.read_csv	var4=pandas.DataFrame
1242	import_pandas import_matplotlib.pyplot var0=pandas.read_csv	var1=pandas.read_csv
1245	var1=pandas.read_csv var2=pandas.read_csv var3=pandas.read_csv	var5=numpy.array
1248	var13=numpy.array var12.head var17=pandas.read_csv	var17.head
1251	var1=pandas.read_csv var2=pandas.read_csv var3=pandas.read_csv	var4=pandas.read_csv
1252	var2=pandas.read_csv var3=pandas.read_csv var4=pandas.read_csv	var1.head
1257	var1=pandas.read_csv var1.head var2=pandas.read_csv	var2.head
1258	var1.head var2=pandas.read_csv var2.head	var4=pandas.read_csv
1259	var2=pandas.read_csv var2.head var4=pandas.read_csv	var4.head
1260	var2.head var4=pandas.read_csv var4.head	matplotlib.pyplot.figure
1272	import_pandas	import_numpy
1273	import_pandas import_numpy	import_pickle
1274	import_pandas import_numpy import_pickle	var0=pandas.read_csv
1275	import_numpy import_pickle var0=pandas.read_csv	var0.drop
1276	import_pickle var0=pandas.read_csv var0.drop	var0.to_csv
1277	var0=pandas.read_csv var0.drop var0.to_csv	var1=pandas.read_csv
1278	var0.drop var0.to_csv var1=pandas.read_csv	var1.drop
1279	var0.to_csv var1=pandas.read_csv var1.drop	var1.to_csv
1282	var0=pandas.read_csv var1=pandas.read_csv var2=pandas.read_csv	var0.info
1283	var42.fit var43=var42.predict var44=pandas.read_csv	var44.to_csv
1284	var43=var42.predict var44=pandas.read_csv var44.to_csv	var44.head
1292	var1=pandas.read_csv var2=pandas.read_csv var3=pandas.read_csv	matplotlib.pyplot.figure
1293	seaborn.set_style pandas.set_option var0=pandas.read_csv	var0.head
1294	pandas.set_option var0=pandas.read_csv var0.head	var1=pandas.read_csv
1298	var1.head var2=pandas.read_csv var2.head	var3=pandas.DataFrame
1301	var0=pandas.read_csv var1=pandas.read_csv var2=pandas.read_csv	var3=pandas.DataFrame
1302	var9=var8.fit_transform var9=pandas.Series var10=pandas.read_csv	var5.fit
1303	var9=pandas.Series var10=pandas.read_csv var5.fit	var12=var5.fit_transform
1304	var10=pandas.read_csv var5.fit var12=var5.fit_transform	var13=pandas.DataFrame
1305	var5.fit var12=var5.fit_transform var13=pandas.DataFrame	var13.head
1306	var12=var5.fit_transform var13=pandas.DataFrame var13.head	import_tensorflow
1307	var24=pandas.DataFrame	shape
1308	var24=pandas.DataFrame shape	shape
1309	var24=pandas.DataFrame shape shape	shape
1310	shape shape shape	shape
1311	shape shape shape	var24=pandas.DataFrame
1312	shape shape var24=pandas.DataFrame	var24=pandas.DataFrame
1313	shape var24=pandas.DataFrame var24=pandas.DataFrame	var37=pandas.read_csv
1314	var24=pandas.DataFrame var24=pandas.DataFrame var37=pandas.read_csv	shape
1315	var24=pandas.DataFrame var37=pandas.read_csv shape	var19=pandas.read_csv
1316	var37=pandas.read_csv shape var19=pandas.read_csv	var40=pandas.read_csv
1317	shape var19=pandas.read_csv var40=pandas.read_csv	var19=pandas.merge
1318	var19=pandas.read_csv var40=pandas.read_csv var19=pandas.merge	var40=pandas.read_csv
1319	var40=pandas.read_csv var19=pandas.merge var40=pandas.read_csv	var19=pandas.merge
1320	var19=pandas.merge var40=pandas.read_csv var19=pandas.merge	var40=pandas.read_csv
1321	var40=pandas.read_csv var19=pandas.merge var40=pandas.read_csv	var41=pandas.read_csv
1322	var19=pandas.merge var40=pandas.read_csv var41=pandas.read_csv	var40=pandas.merge
